Driver,LapNumber,RaceName_x,Year_x,TyreLife,PitInTime,AirTemp,TrackTemp,Humidity,Position,Compound_label,LapTime_label,Sector1Time_label,Sector2Time_label,Sector3Time_label,PitInTime_label,PitOutTime_label,FreshTyre_encoded,Rainfall_encoded,NextPit
NOR,47.0,Bahrain,2020,9.0,NaT,24.7,26.2,73.7,5.0,0,15194,8663,10601,2627,1250,1214,1,0,
NOR,48.0,Bahrain,2020,10.0,NaT,24.7,26.2,74.0,5.0,0,15241,8568,10657,2689,1250,1214,1,0,
NOR,49.0,Bahrain,2020,11.0,NaT,24.6,26.2,74.0,5.0,0,15182,8542,10603,2707,1250,1214,1,0,
NOR,50.0,Bahrain,2020,12.0,NaT,24.7,26.3,74.1,5.0,0,15248,8655,10636,2666,1250,1214,1,0,
NOR,51.0,Bahrain,2020,13.0,NaT,24.7,26.5,74.2,5.0,0,15298,8580,10695,2723,1250,1214,1,0,
NOR,52.0,Bahrain,2020,14.0,NaT,24.7,26.4,74.3,5.0,0,15543,8624,10784,3068,1250,1214,1,0,
NOR,53.0,Bahrain,2020,15.0,NaT,24.6,26.1,75.0,5.0,0,15127,8149,10727,2720,1250,1214,1,0,
NOR,54.0,Bahrain,2020,16.0,NaT,24.6,26.3,74.9,4.0,0,20902,8613,14725,9074,1250,1214,1,0,
NOR,55.0,Bahrain,2020,17.0,NaT,24.6,26.4,74.9,4.0,0,22091,13071,15157,10482,1250,1214,1,0,
NOR,56.0,Bahrain,2020,18.0,NaT,24.5,26.1,75.2,4.0,0,19319,10887,14076,4680,1250,1214,1,0,
NOR,57.0,Bahrain,2020,19.0,NaT,24.5,26.0,75.4,4.0,0,21844,10779,15021,11939,1250,1214,1,0,
OCO,1.0,Bahrain,2020,4.0,0 days 00:36:04.628000,25.4,28.6,65.6,9.0,2,22720,14560,15613,11314,23,1214,0,0,16.0
OCO,2.0,Bahrain,2020,5.0,NaT,25.0,27.3,69.8,8.0,2,22746,14560,15620,13488,1250,933,0,0,15.0
OCO,3.0,Bahrain,2020,6.0,NaT,25.0,27.2,71.7,7.0,2,22746,14530,15386,9369,1250,1214,0,0,14.0
OCO,4.0,Bahrain,2020,7.0,NaT,25.1,27.2,73.1,7.0,2,22417,12460,15576,9827,1250,1214,0,0,13.0
OCO,5.0,Bahrain,2020,8.0,NaT,25.0,27.3,74.1,6.0,2,22729,13222,15547,12459,1250,1214,0,0,12.0
OCO,6.0,Bahrain,2020,9.0,NaT,25.0,27.2,73.7,6.0,2,22428,13064,15359,11727,1250,1214,0,0,11.0
OCO,7.0,Bahrain,2020,10.0,NaT,24.9,27.3,73.4,6.0,2,22369,13214,15313,11338,1250,1214,0,0,10.0
OCO,8.0,Bahrain,2020,11.0,NaT,24.9,27.3,73.3,6.0,2,22746,13642,15338,12865,1250,1214,0,0,9.0
OCO,9.0,Bahrain,2020,12.0,NaT,25.0,27.3,72.8,6.0,2,16759,9588,11712,3264,1250,1214,0,0,8.0
OCO,10.0,Bahrain,2020,13.0,NaT,25.0,27.3,72.7,6.0,2,16720,9476,11706,3315,1250,1214,0,0,7.0
OCO,11.0,Bahrain,2020,14.0,NaT,25.0,27.3,72.3,6.0,2,16474,9244,11509,3343,1250,1214,0,0,6.0
OCO,12.0,Bahrain,2020,15.0,NaT,25.0,27.1,72.5,6.0,2,16560,9344,11533,3353,1250,1214,0,0,5.0
OCO,13.0,Bahrain,2020,16.0,NaT,25.1,27.2,71.6,6.0,2,16499,9172,11623,3320,1250,1214,0,0,4.0
OCO,14.0,Bahrain,2020,17.0,NaT,25.0,27.2,71.4,6.0,2,16557,9168,11645,3391,1250,1214,0,0,3.0
OCO,15.0,Bahrain,2020,18.0,NaT,24.9,27.0,71.3,6.0,2,16761,9305,11767,3492,1250,1214,0,0,2.0
OCO,16.0,Bahrain,2020,19.0,NaT,25.0,27.0,70.8,6.0,2,16688,9324,11705,3417,1250,1214,0,0,1.0
OCO,17.0,Bahrain,2020,20.0,0 days 02:27:59.475000,25.0,27.2,70.8,7.0,2,18098,9250,11811,5963,1205,1214,0,0,17.0
OCO,18.0,Bahrain,2020,21.0,NaT,25.0,27.1,70.2,14.0,2,21306,13944,12114,3310,1250,1144,0,0,16.0
OCO,19.0,Bahrain,2020,22.0,NaT,25.0,27.1,70.0,13.0,2,16580,9061,12075,3046,1250,1214,0,0,15.0
OCO,20.0,Bahrain,2020,23.0,NaT,25.1,27.1,69.7,11.0,2,16660,8958,12036,3351,1250,1214,0,0,14.0
OCO,21.0,Bahrain,2020,24.0,NaT,25.0,27.0,69.9,10.0,2,16063,9043,11194,3163,1250,1214,0,0,13.0
OCO,22.0,Bahrain,2020,25.0,NaT,25.0,26.8,70.0,9.0,2,16030,8809,11311,3169,1250,1214,0,0,12.0
OCO,23.0,Bahrain,2020,26.0,NaT,24.9,26.7,70.1,9.0,2,16105,8960,11324,3172,1250,1214,0,0,11.0
OCO,24.0,Bahrain,2020,27.0,NaT,24.9,26.6,70.6,8.0,2,16184,9140,11309,3173,1250,1214,0,0,10.0
OCO,25.0,Bahrain,2020,28.0,NaT,24.9,26.5,71.4,8.0,2,16459,9085,11770,3165,1250,1214,0,0,9.0
OCO,26.0,Bahrain,2020,29.0,NaT,24.9,26.4,72.3,6.0,2,16083,9070,11293,3052,1250,1214,0,0,8.0
OCO,27.0,Bahrain,2020,30.0,NaT,24.7,26.3,73.4,7.0,2,16897,9883,11742,3145,1250,1214,0,0,7.0
OCO,28.0,Bahrain,2020,31.0,NaT,24.7,26.4,74.0,7.0,2,16436,9194,11562,3266,1250,1214,0,0,6.0
OCO,29.0,Bahrain,2020,32.0,NaT,24.7,26.4,74.4,8.0,2,17194,9094,12811,3295,1250,1214,0,0,5.0
OCO,30.0,Bahrain,2020,33.0,NaT,24.6,26.5,74.1,8.0,2,16463,9185,11604,3267,1250,1214,0,0,4.0
OCO,31.0,Bahrain,2020,34.0,NaT,24.7,26.5,73.9,8.0,2,16326,9086,11447,3331,1250,1214,0,0,3.0
OCO,32.0,Bahrain,2020,35.0,NaT,24.6,26.4,73.3,8.0,2,16324,9069,11517,3255,1250,1214,0,0,2.0
OCO,33.0,Bahrain,2020,36.0,NaT,24.5,26.4,72.8,8.0,2,16339,9139,11533,3186,1250,1214,0,0,1.0
OCO,34.0,Bahrain,2020,37.0,0 days 02:55:41.622000,24.5,26.3,72.0,10.0,2,17785,9194,11478,5677,1232,1214,0,0,
OCO,35.0,Bahrain,2020,1.0,NaT,24.6,26.3,71.6,12.0,0,21144,13968,10863,3018,1250,1197,1,0,
OCO,36.0,Bahrain,2020,2.0,NaT,24.6,26.4,71.3,11.0,0,15534,8478,10983,2860,1250,1214,1,0,
OCO,37.0,Bahrain,2020,3.0,NaT,24.7,26.5,71.3,10.0,0,15461,8749,10837,2691,1250,1214,1,0,
OCO,38.0,Bahrain,2020,4.0,NaT,24.8,26.5,71.0,11.0,0,15772,8912,11038,2915,1250,1214,1,0,
OCO,39.0,Bahrain,2020,5.0,NaT,24.8,26.7,70.9,10.0,0,15558,8859,10801,2845,1250,1214,1,0,
OCO,40.0,Bahrain,2020,6.0,NaT,24.8,26.5,71.2,10.0,0,15604,8700,10880,3012,1250,1214,1,0,
OCO,41.0,Bahrain,2020,7.0,NaT,24.8,26.5,71.1,9.0,0,15582,8727,10945,2832,1250,1214,1,0,
OCO,42.0,Bahrain,2020,8.0,NaT,24.8,26.6,71.2,9.0,0,15596,8663,10959,2902,1250,1214,1,0,
OCO,43.0,Bahrain,2020,9.0,NaT,25.0,26.6,71.9,10.0,0,16146,9116,11366,3040,1250,1214,1,0,
OCO,44.0,Bahrain,2020,10.0,NaT,24.9,26.4,71.8,10.0,0,15745,8796,11041,2980,1250,1214,1,0,
OCO,45.0,Bahrain,2020,11.0,NaT,24.8,26.3,72.6,10.0,0,15646,8717,10952,2985,1250,1214,1,0,
OCO,46.0,Bahrain,2020,12.0,NaT,24.7,26.1,73.2,10.0,0,15632,8743,10932,2949,1250,1214,1,0,
OCO,47.0,Bahrain,2020,13.0,NaT,24.7,26.2,73.7,10.0,0,15659,8756,10948,2977,1250,1214,1,0,
OCO,48.0,Bahrain,2020,14.0,NaT,24.7,26.1,74.3,10.0,0,15751,8798,10894,3226,1250,1214,1,0,
OCO,49.0,Bahrain,2020,15.0,NaT,24.6,26.2,74.0,10.0,0,15628,8745,10854,3063,1250,1214,1,0,
OCO,50.0,Bahrain,2020,16.0,NaT,24.7,26.3,74.2,10.0,0,15730,8830,10877,3161,1250,1214,1,0,
OCO,51.0,Bahrain,2020,17.0,NaT,24.7,26.5,74.2,10.0,0,15768,8845,11002,3022,1250,1214,1,0,
OCO,52.0,Bahrain,2020,18.0,NaT,24.7,26.2,74.7,10.0,0,15814,8900,10953,3140,1250,1214,1,0,
OCO,53.0,Bahrain,2020,19.0,NaT,24.6,26.1,75.0,10.0,0,15841,8864,10985,3174,1250,1214,1,0,
OCO,54.0,Bahrain,2020,20.0,NaT,24.6,26.4,75.1,9.0,0,21726,10135,15240,10968,1250,1214,1,0,
OCO,55.0,Bahrain,2020,21.0,NaT,24.6,26.3,74.9,9.0,0,21960,12937,15101,9912,1250,1214,1,0,
OCO,56.0,Bahrain,2020,22.0,NaT,24.5,26.1,75.2,9.0,0,17592,10284,12016,3654,1250,1214,1,0,
OCO,57.0,Bahrain,2020,23.0,NaT,24.5,26.0,75.4,9.0,0,19749,10752,14238,5345,1250,1214,1,0,
PER,1.0,Bahrain,2020,4.0,0 days 00:35:47.466000,25.4,28.6,65.6,4.0,2,22119,14560,15535,10668,17,1214,0,0,19.0
PER,2.0,Bahrain,2020,6.0,NaT,25.0,27.3,69.8,3.0,2,22746,14560,15636,13297,1250,925,0,0,18.0
PER,3.0,Bahrain,2020,7.0,NaT,25.0,27.2,71.7,3.0,2,22746,14555,14871,9658,1250,1214,0,0,17.0
PER,4.0,Bahrain,2020,8.0,NaT,25.1,27.2,73.1,3.0,2,22525,12977,15596,9997,1250,1214,0,0,16.0
PER,5.0,Bahrain,2020,9.0,NaT,25.0,27.3,74.1,3.0,2,22717,13257,15587,12033,1250,1214,0,0,15.0
PER,6.0,Bahrain,2020,10.0,NaT,25.0,27.2,73.7,3.0,2,22443,13119,15407,11228,1250,1214,0,0,14.0
PER,7.0,Bahrain,2020,11.0,NaT,24.9,27.3,73.4,3.0,2,22389,13247,15377,10761,1250,1214,0,0,13.0
PER,8.0,Bahrain,2020,12.0,NaT,24.9,27.3,73.3,3.0,2,22746,13583,15470,12970,1250,1214,0,0,12.0
PER,9.0,Bahrain,2020,13.0,NaT,25.0,27.3,72.8,3.0,2,15918,9012,11137,2965,1250,1214,0,0,11.0
PER,10.0,Bahrain,2020,14.0,NaT,25.0,27.3,72.7,3.0,2,15782,8939,11051,2886,1250,1214,0,0,10.0
PER,11.0,Bahrain,2020,15.0,NaT,25.0,27.3,72.3,3.0,2,15934,9046,11135,2957,1250,1214,0,0,9.0
PER,12.0,Bahrain,2020,16.0,NaT,25.0,27.1,72.5,3.0,2,16049,9137,11339,2841,1250,1214,0,0,8.0
PER,13.0,Bahrain,2020,17.0,NaT,25.1,27.2,71.6,3.0,2,16042,8999,11392,2904,1250,1214,0,0,7.0
PER,14.0,Bahrain,2020,18.0,NaT,25.0,27.2,71.4,3.0,2,16036,8954,11350,2987,1250,1214,0,0,6.0
PER,15.0,Bahrain,2020,19.0,NaT,24.9,27.0,71.3,3.0,2,16023,9021,11332,2911,1250,1214,0,0,5.0
PER,16.0,Bahrain,2020,20.0,NaT,25.0,27.0,70.8,3.0,2,16152,9043,11484,2980,1250,1214,0,0,4.0
PER,17.0,Bahrain,2020,21.0,NaT,25.0,27.2,70.8,3.0,2,16093,9036,11322,3077,1250,1214,0,0,3.0
PER,18.0,Bahrain,2020,22.0,NaT,25.0,27.1,70.2,3.0,2,16177,9124,11336,3135,1250,1214,0,0,2.0
PER,19.0,Bahrain,2020,23.0,NaT,25.0,27.1,70.2,3.0,2,16122,9092,11289,3116,1250,1214,0,0,1.0
PER,20.0,Bahrain,2020,24.0,0 days 02:32:34.943000,25.0,27.2,69.9,2.0,2,17746,9021,11709,5505,1213,1214,0,0,16.0
PER,21.0,Bahrain,2020,1.0,NaT,25.0,27.0,69.9,5.0,0,21106,13870,11229,2831,1250,1164,1,0,15.0
PER,22.0,Bahrain,2020,2.0,NaT,25.0,26.7,70.2,4.0,0,16419,9188,11691,3081,1250,1214,1,0,14.0
PER,23.0,Bahrain,2020,3.0,NaT,24.9,26.7,70.1,3.0,0,15625,8579,11119,2819,1250,1214,1,0,13.0
PER,24.0,Bahrain,2020,4.0,NaT,24.9,26.6,70.6,3.0,0,15549,8765,10919,2733,1250,1214,1,0,12.0
PER,25.0,Bahrain,2020,5.0,NaT,24.9,26.6,71.0,3.0,0,15526,8832,10870,2686,1250,1214,1,0,11.0
PER,26.0,Bahrain,2020,6.0,NaT,24.9,26.4,72.3,3.0,0,15552,8835,10836,2793,1250,1214,1,0,10.0
PER,27.0,Bahrain,2020,7.0,NaT,24.9,26.5,72.9,3.0,0,15519,8847,10807,2751,1250,1214,1,0,9.0
PER,28.0,Bahrain,2020,8.0,NaT,24.7,26.4,74.0,3.0,0,15559,8763,10882,2816,1250,1214,1,0,8.0
PER,29.0,Bahrain,2020,9.0,NaT,24.7,26.4,74.4,3.0,0,15554,8859,10808,2825,1250,1214,1,0,7.0
PER,30.0,Bahrain,2020,10.0,NaT,24.6,26.4,74.3,3.0,0,15619,8922,10849,2870,1250,1214,1,0,6.0
PER,31.0,Bahrain,2020,11.0,NaT,24.7,26.5,73.9,3.0,0,15689,8893,10946,2907,1250,1214,1,0,5.0
PER,32.0,Bahrain,2020,12.0,NaT,24.6,26.4,73.5,3.0,0,15574,8786,10933,2754,1250,1214,1,0,4.0
PER,33.0,Bahrain,2020,13.0,NaT,24.5,26.4,72.8,3.0,0,15741,8879,10989,2964,1250,1214,1,0,3.0
PER,34.0,Bahrain,2020,14.0,NaT,24.5,26.5,72.5,3.0,0,15770,8897,11053,2904,1250,1214,1,0,2.0
PER,35.0,Bahrain,2020,15.0,NaT,24.6,26.3,71.6,2.0,0,15847,8996,11012,3016,1250,1214,1,0,1.0
PER,36.0,Bahrain,2020,16.0,0 days 02:58:17.001000,24.6,26.4,71.2,3.0,0,17564,9242,11416,5296,1234,1214,1,0,
PER,37.0,Bahrain,2020,1.0,NaT,24.7,26.5,71.3,5.0,0,21055,13877,10967,2528,1250,1199,1,0,
PER,38.0,Bahrain,2020,2.0,NaT,24.7,26.5,71.0,3.0,0,15222,8352,10847,2533,1250,1214,1,0,
PER,39.0,Bahrain,2020,3.0,NaT,24.8,26.7,70.9,3.0,0,15286,8811,10732,2433,1250,1214,1,0,
PER,40.0,Bahrain,2020,4.0,NaT,24.7,26.5,71.1,3.0,0,15149,8720,10618,2460,1250,1214,1,0,
PER,41.0,Bahrain,2020,5.0,NaT,24.8,26.5,71.1,3.0,0,15153,8584,10671,2474,1250,1214,1,0,
PER,42.0,Bahrain,2020,6.0,NaT,24.8,26.5,71.2,3.0,0,15277,8614,10715,2601,1250,1214,1,0,
PER,43.0,Bahrain,2020,7.0,NaT,24.9,26.6,71.4,3.0,0,15173,8599,10644,2539,1250,1214,1,0,
PER,44.0,Bahrain,2020,8.0,NaT,24.9,26.4,71.8,3.0,0,15247,8554,10698,2629,1250,1214,1,0,
PER,45.0,Bahrain,2020,9.0,NaT,24.9,26.4,72.3,3.0,0,15266,8649,10689,2601,1250,1214,1,0,
PER,46.0,Bahrain,2020,10.0,NaT,24.7,26.1,73.2,3.0,0,15308,8563,10726,2706,1250,1214,1,0,
PER,47.0,Bahrain,2020,11.0,NaT,24.7,26.3,73.5,3.0,0,15670,9043,11022,2613,1250,1214,1,0,
PER,48.0,Bahrain,2020,12.0,NaT,24.7,26.2,74.0,3.0,0,15410,8695,10806,2673,1250,1214,1,0,
PER,49.0,Bahrain,2020,13.0,NaT,24.7,26.1,74.3,3.0,0,15489,8677,10867,2766,1250,1214,1,0,
PER,50.0,Bahrain,2020,14.0,NaT,24.7,26.3,74.1,3.0,0,15622,8877,10979,2719,1250,1214,1,0,
PER,51.0,Bahrain,2020,15.0,NaT,24.7,26.5,74.2,3.0,0,15662,8902,11052,2681,1250,1214,1,0,
PER,52.0,Bahrain,2020,16.0,NaT,24.7,26.4,74.3,3.0,0,15680,8667,10695,3539,1250,1214,1,0,
PER,53.0,Bahrain,2020,17.0,NaT,24.6,26.1,75.0,3.0,0,17358,10145,11847,3546,1250,1214,1,0,
RAI,1.0,Bahrain,2020,1.0,0 days 00:36:31.915000,25.4,28.6,65.2,18.0,2,22743,14560,15641,13339,33,1214,1,0,16.0
RAI,2.0,Bahrain,2020,1.0,NaT,25.0,27.3,69.8,16.0,2,22746,14560,15614,13595,1250,952,1,0,15.0
RAI,3.0,Bahrain,2020,2.0,NaT,25.0,27.2,71.7,13.0,2,22746,14415,15559,10434,1250,1214,1,0,14.0
RAI,4.0,Bahrain,2020,3.0,NaT,25.1,27.2,73.1,13.0,2,22341,12576,15524,10307,1250,1214,1,0,13.0
RAI,5.0,Bahrain,2020,4.0,NaT,25.0,27.3,74.1,12.0,2,22746,13351,15541,12690,1250,1214,1,0,12.0
RAI,6.0,Bahrain,2020,5.0,NaT,25.0,27.2,73.7,12.0,2,22350,13005,15275,11960,1250,1214,1,0,11.0
RAI,7.0,Bahrain,2020,6.0,NaT,24.9,27.3,73.4,12.0,2,22410,13091,15188,12302,1250,1214,1,0,10.0
RAI,8.0,Bahrain,2020,7.0,NaT,24.9,27.3,73.3,12.0,2,22615,13602,15272,12164,1250,1214,1,0,9.0
RAI,9.0,Bahrain,2020,8.0,NaT,25.0,27.3,72.8,12.0,2,17647,9905,11918,4243,1250,1214,1,0,8.0
RAI,10.0,Bahrain,2020,9.0,NaT,25.0,27.3,72.7,13.0,2,17772,10205,12288,3814,1250,1214,1,0,7.0
RAI,11.0,Bahrain,2020,10.0,NaT,25.0,27.3,72.3,13.0,2,17216,9418,12094,3823,1250,1214,1,0,6.0
RAI,12.0,Bahrain,2020,11.0,NaT,25.0,27.1,72.5,13.0,2,17177,9557,12043,3679,1250,1214,1,0,5.0
RAI,13.0,Bahrain,2020,12.0,NaT,25.1,27.2,71.6,13.0,2,17374,9632,12306,3655,1250,1214,1,0,4.0
RAI,14.0,Bahrain,2020,13.0,NaT,25.0,27.0,71.3,13.0,2,17248,9248,12352,3751,1250,1214,1,0,3.0
RAI,15.0,Bahrain,2020,14.0,NaT,24.9,27.0,71.3,13.0,2,17473,9317,12607,3827,1250,1214,1,0,2.0
RAI,16.0,Bahrain,2020,15.0,NaT,25.0,27.0,70.8,13.0,2,17282,9395,12296,3733,1250,1214,1,0,1.0
RAI,17.0,Bahrain,2020,16.0,0 days 02:28:14.997000,25.0,27.1,70.3,13.0,2,18486,9354,12570,6158,1207,1214,1,0,23.0
RAI,18.0,Bahrain,2020,1.0,NaT,25.0,27.1,70.2,18.0,0,21724,14365,11364,2972,1250,1146,1,0,22.0
RAI,19.0,Bahrain,2020,2.0,NaT,25.0,27.1,70.0,18.0,0,15744,8842,11016,2968,1250,1214,1,0,21.0
RAI,20.0,Bahrain,2020,3.0,NaT,25.1,27.1,69.7,18.0,0,15843,8899,11099,2983,1250,1214,1,0,20.0
RAI,21.0,Bahrain,2020,4.0,NaT,25.0,27.0,69.9,16.0,0,16212,9057,11445,3147,1250,1214,1,0,19.0
RAI,22.0,Bahrain,2020,5.0,NaT,25.0,26.8,70.0,15.0,0,16412,9045,11608,3320,1250,1214,1,0,18.0
RAI,23.0,Bahrain,2020,6.0,NaT,24.9,26.7,70.3,15.0,0,16280,9144,11418,3211,1250,1214,1,0,17.0
RAI,24.0,Bahrain,2020,7.0,NaT,24.9,26.6,70.6,15.0,0,16555,9227,11538,3459,1250,1214,1,0,16.0
RAI,25.0,Bahrain,2020,8.0,NaT,24.9,26.5,71.4,15.0,0,16865,9432,11770,3542,1250,1214,1,0,15.0
RAI,26.0,Bahrain,2020,9.0,NaT,24.9,26.5,72.9,15.0,0,17081,9583,12050,3468,1250,1214,1,0,14.0
RAI,27.0,Bahrain,2020,10.0,NaT,24.7,26.3,73.4,15.0,0,16784,9418,11821,3358,1250,1214,1,0,13.0
RAI,28.0,Bahrain,2020,11.0,NaT,24.7,26.4,74.3,15.0,0,17337,10028,11955,3526,1250,1214,1,0,12.0
RAI,29.0,Bahrain,2020,12.0,NaT,24.7,26.4,74.4,15.0,0,16812,9798,11577,3295,1250,1214,1,0,11.0
RAI,30.0,Bahrain,2020,13.0,NaT,24.6,26.5,74.1,16.0,0,17731,10589,11879,3407,1250,1214,1,0,10.0
RAI,31.0,Bahrain,2020,14.0,NaT,24.6,26.4,73.5,16.0,0,16762,9479,11727,3365,1250,1214,1,0,9.0
RAI,32.0,Bahrain,2020,15.0,NaT,24.6,26.4,73.3,16.0,0,16831,9519,11749,3418,1250,1214,1,0,8.0
RAI,33.0,Bahrain,2020,16.0,NaT,24.5,26.5,72.5,16.0,0,16874,9518,11799,3439,1250,1214,1,0,7.0
RAI,34.0,Bahrain,2020,17.0,NaT,24.6,26.3,71.6,15.0,0,16768,9578,11649,3363,1250,1214,1,0,6.0
RAI,35.0,Bahrain,2020,18.0,NaT,24.6,26.3,71.6,15.0,0,17116,9640,11842,3709,1250,1214,1,0,5.0
RAI,36.0,Bahrain,2020,19.0,NaT,24.6,26.4,71.3,15.0,0,17022,9784,11759,3471,1250,1214,1,0,4.0
RAI,37.0,Bahrain,2020,20.0,NaT,24.7,26.5,71.3,15.0,0,17221,9620,12031,3699,1250,1214,1,0,3.0
RAI,38.0,Bahrain,2020,21.0,NaT,24.8,26.5,71.0,15.0,0,17388,9733,11969,3939,1250,1214,1,0,2.0
RAI,39.0,Bahrain,2020,22.0,NaT,24.7,26.5,71.1,15.0,0,17437,9945,12177,3588,1250,1214,1,0,1.0
RAI,40.0,Bahrain,2020,23.0,0 days 03:05:59.802000,24.8,26.5,71.2,14.0,0,18508,10059,12210,6000,1246,1214,1,0,
RAI,41.0,Bahrain,2020,2.0,NaT,24.8,26.5,71.2,18.0,2,21155,14018,10876,2686,1250,1210,0,0,
RAI,42.0,Bahrain,2020,3.0,NaT,24.9,26.6,71.4,18.0,2,15223,8736,10614,2597,1250,1214,0,0,
RAI,43.0,Bahrain,2020,4.0,NaT,25.0,26.6,71.9,18.0,2,15120,8525,10607,2606,1250,1214,0,0,
RAI,44.0,Bahrain,2020,5.0,NaT,24.9,26.4,72.3,18.0,2,15416,8699,10792,2704,1250,1214,0,0,
RAI,45.0,Bahrain,2020,6.0,NaT,24.7,26.1,73.2,17.0,2,15365,8363,10886,2785,1250,1214,0,0,
RAI,46.0,Bahrain,2020,7.0,NaT,24.7,26.3,73.5,17.0,2,16134,8805,11731,2878,1250,1214,0,0,
RAI,47.0,Bahrain,2020,8.0,NaT,24.7,26.2,74.0,17.0,2,15872,9031,11035,3004,1250,1214,0,0,
RAI,48.0,Bahrain,2020,9.0,NaT,24.7,26.1,74.3,17.0,2,16017,8828,11249,3208,1250,1214,0,0,
RAI,49.0,Bahrain,2020,10.0,NaT,24.7,26.3,74.1,17.0,2,16894,9001,12646,3022,1250,1214,0,0,
RAI,50.0,Bahrain,2020,11.0,NaT,24.7,26.5,74.2,17.0,2,16135,9098,11252,3188,1250,1214,0,0,
RAI,51.0,Bahrain,2020,12.0,NaT,24.7,26.4,74.3,17.0,2,16334,9155,11469,3245,1250,1214,0,0,
RAI,52.0,Bahrain,2020,13.0,NaT,24.6,26.1,75.0,17.0,2,17257,9004,11769,4528,1250,1214,0,0,
RAI,53.0,Bahrain,2020,14.0,NaT,24.6,26.3,74.9,17.0,2,20355,9243,13369,10846,1250,1214,0,0,
RAI,54.0,Bahrain,2020,15.0,NaT,24.6,26.4,74.9,15.0,2,22141,12788,15225,11374,1250,1214,0,0,
RAI,55.0,Bahrain,2020,16.0,NaT,24.5,26.1,75.2,15.0,2,20192,11223,14172,5515,1250,1214,0,0,
RAI,56.0,Bahrain,2020,17.0,NaT,24.5,26.0,75.4,15.0,2,22245,11446,15404,11817,1250,1214,0,0,
RIC,1.0,Bahrain,2020,4.0,0 days 00:35:56.635000,25.4,28.6,65.6,6.0,2,22506,14560,15608,11033,20,1214,0,0,15.0
RIC,2.0,Bahrain,2020,5.0,NaT,25.0,27.3,69.8,6.0,2,22746,14560,15628,13448,1250,928,0,0,14.0
RIC,3.0,Bahrain,2020,6.0,NaT,25.0,27.2,71.7,9.0,2,22746,14548,15483,9818,1250,1214,0,0,13.0
RIC,4.0,Bahrain,2020,7.0,NaT,25.1,27.2,73.1,9.0,2,22368,12288,15546,10142,1250,1214,0,0,12.0
RIC,5.0,Bahrain,2020,8.0,NaT,25.0,27.3,74.1,8.0,2,22746,13208,15562,12622,1250,1214,0,0,11.0
RIC,6.0,Bahrain,2020,9.0,NaT,25.0,27.2,73.7,8.0,2,22328,12266,15453,11448,1250,1214,0,0,10.0
RIC,7.0,Bahrain,2020,10.0,NaT,24.9,27.3,73.4,8.0,2,22450,13297,15236,12108,1250,1214,0,0,9.0
RIC,8.0,Bahrain,2020,11.0,NaT,24.9,27.3,73.3,8.0,2,22695,13559,15319,12639,1250,1214,0,0,8.0
RIC,9.0,Bahrain,2020,12.0,NaT,25.0,27.3,72.8,9.0,2,17464,9614,12592,3533,1250,1214,0,0,7.0
RIC,10.0,Bahrain,2020,13.0,NaT,25.0,27.3,72.7,9.0,2,16855,9368,11923,3408,1250,1214,0,0,6.0
RIC,11.0,Bahrain,2020,14.0,NaT,25.0,27.3,72.3,9.0,2,16782,9384,11796,3423,1250,1214,0,0,5.0
RIC,12.0,Bahrain,2020,15.0,NaT,25.0,27.1,72.5,8.0,2,16955,9138,12390,3281,1250,1214,0,0,4.0
RIC,13.0,Bahrain,2020,16.0,NaT,25.1,27.2,71.6,8.0,2,16572,9328,11604,3305,1250,1214,0,0,3.0
RIC,14.0,Bahrain,2020,17.0,NaT,25.0,27.0,71.3,8.0,2,16686,9332,11693,3418,1250,1214,0,0,2.0
RIC,15.0,Bahrain,2020,18.0,NaT,24.9,27.0,71.3,8.0,2,16683,9211,11734,3493,1250,1214,0,0,1.0
RIC,16.0,Bahrain,2020,19.0,0 days 02:26:26.280000,25.0,27.0,70.8,9.0,2,18065,9318,11726,5930,1202,1214,0,0,20.0
RIC,17.0,Bahrain,2020,1.0,NaT,25.0,27.1,70.3,18.0,0,21057,13887,10721,2803,1250,1142,1,0,19.0
RIC,18.0,Bahrain,2020,2.0,NaT,25.0,27.1,70.2,15.0,0,16871,9123,12158,3421,1250,1214,1,0,18.0
RIC,19.0,Bahrain,2020,3.0,NaT,25.0,27.1,70.0,14.0,0,16506,8857,11850,3384,1250,1214,1,0,17.0
RIC,20.0,Bahrain,2020,4.0,NaT,25.1,27.1,69.7,12.0,0,16882,9290,12330,3064,1250,1214,1,0,16.0
RIC,21.0,Bahrain,2020,5.0,NaT,25.0,27.0,69.9,11.0,0,16103,9078,11325,3047,1250,1214,1,0,15.0
RIC,22.0,Bahrain,2020,6.0,NaT,25.0,26.8,70.0,10.0,0,15975,8825,11297,3040,1250,1214,1,0,14.0
RIC,23.0,Bahrain,2020,7.0,NaT,24.9,26.7,70.1,10.0,0,16051,8971,11273,3101,1250,1214,1,0,13.0
RIC,24.0,Bahrain,2020,8.0,NaT,24.9,26.6,70.6,9.0,0,16105,8954,11309,3196,1250,1214,1,0,12.0
RIC,25.0,Bahrain,2020,9.0,NaT,24.9,26.5,71.4,9.0,0,16329,8847,11654,3319,1250,1214,1,0,11.0
RIC,26.0,Bahrain,2020,10.0,NaT,24.9,26.4,72.3,8.0,0,16659,9410,11714,3263,1250,1214,1,0,10.0
